,po_/_so_#,asn/dn_#,country,fulfill_via,vendor_inco_term,sub_classification,unit_of_measure_(per_pack),line_item_quantity,pack_price,unit_price,first_line_designation,freight_cost_(usd),shipment_mode,line_item_insurance_(usd),days_to_process
5515,0,0,37,0,0,0,60,1000,5.44,0.09,1,3426.68,1,5.59,139
5516,0,0,31,1,0,0,240,40040,2.06,0.01,0,0.0,0,136.1,271
5517,0,0,9,0,0,0,60,50000,2.51,0.04,1,3426.68,1,270.58,162
5518,0,0,26,0,0,0,60,14000,7.72,0.13,0,4065.0,0,111.11,245
5519,0,0,9,0,0,0,60,2313,15.04,0.25,1,3426.68,1,57.4,162
5520,0,0,9,0,0,0,60,9000,7.5,0.12,0,3166.0,1,47.04,-763
5521,0,0,35,0,0,0,100,43293,1.3,0.01,1,3426.68,1,69.62,370
5522,0,0,38,1,0,0,60,38640,2.4,0.04,0,18614.72,1,148.38,-255
5523,0,0,26,0,0,0,30,8257,8.04,0.27,0,17090.0,0,93.07,178
5524,0,0,28,0,0,0,60,306,2.13,0.04,1,3426.68,1,47.04,-749
5525,0,0,16,0,0,0,240,4000,2.1,0.01,0,16163.28,1,13.86,253
5526,0,0,38,1,0,0,30,2856,7.5,0.25,1,3426.68,1,46.18,452
5527,0,0,40,0,0,0,30,4000,12.01,0.4,1,3426.68,0,94.16,-56
5528,0,0,31,1,0,0,30,60,18.27,0.61,1,0.0,0,1.75,-328
5529,0,0,24,1,0,0,100,5500,80.0,0.8,0,43304.68,1,616.88,99
5530,0,0,38,1,0,0,60,7700,2.16,0.04,1,3426.68,1,19.58,158
5531,0,0,31,1,0,0,60,75000,2.43,0.04,0,7414.66,0,300.71,176
5532,0,0,38,1,0,0,30,5040,10.24,0.34,1,3426.68,1,82.58,-254
5533,0,0,26,0,0,0,60,137900,8.26,0.14,0,12601.07,0,1879.44,155
5534,0,0,31,1,0,0,120,48,25.76,0.21,1,0.0,0,1.53,412
5535,0,0,38,1,0,0,60,5000,2.5,0.04,1,3426.68,1,20.62,162
5536,0,0,24,1,0,0,84,320,10.35,0.12,0,0.0,1,7.14,182
5537,0,0,9,1,0,0,25,400,20.5,0.82,0,2033.62,1,8.43,169
5538,0,0,24,1,0,0,100,8898,80.0,0.8,0,24079.79,1,731.77,199
5539,0,0,9,0,0,0,60,36180,7.72,0.13,0,11320.56,0,391.59,132
5540,0,0,38,1,0,0,30,30912,6.5,0.22,0,11448.01,1,393.82,141
5541,0,0,28,1,0,0,30,3000,20.0,0.67,0,3484.48,1,61.68,169
5542,0,0,31,1,0,0,240,50000,2.06,0.01,0,22647.81,0,169.95,260
5543,0,0,28,1,0,0,120,2240,37.36,0.31,0,7531.78,1,164.03,300
5544,0,0,26,0,0,0,60,4953,7.4,0.12,1,3426.68,1,58.64,-250
5545,0,0,28,1,0,0,30,43657,4.13,0.14,0,35499.58,1,388.73,287
5546,0,0,26,0,0,0,60,5721,5.33,0.09,0,0.0,1,35.89,57
5547,0,0,38,1,0,0,120,1520,82.2,0.68,0,4393.32,1,199.91,-320
5548,0,0,7,1,0,0,30,32400,4.65,0.16,0,26930.79,1,186.37,73
5549,0,0,40,0,0,0,60,112100,5.73,0.1,1,3426.68,0,1384.87,300
5550,0,0,28,1,0,0,30,276,8.56,0.29,0,2187.01,1,4.63,211
5551,0,0,11,0,0,0,30,27590,10.62,0.35,1,3426.68,1,574.29,-103
5552,0,0,26,0,0,0,60,6100,12.96,0.22,0,16532.5,0,110.84,145
5553,0,0,35,1,0,0,100,2884,80.0,0.8,0,24000.91,1,323.47,42
5554,0,0,35,1,0,0,20,336,32.0,1.6,0,1428.13,1,11.05,186
5555,0,0,9,0,0,0,60,5670,1.41,0.02,0,12648.36,1,17.24,61
5556,0,0,40,0,0,0,60,58074,2.42,0.04,0,8832.53,0,231.89,336
5557,0,0,31,1,0,0,60,7,18.03,0.3,1,0.0,0,0.13,264
5558,0,0,31,1,0,0,200,2200,1.78,0.01,1,0.0,0,7.67,11
5559,0,0,31,1,0,0,30,38,11.27,0.38,1,0.0,0,0.44,264
5560,0,0,6,0,0,0,30,7380,9.99,0.33,0,7006.47,1,86.78,131
5561,0,0,37,0,0,0,30,5760,13.96,0.47,0,6585.03,0,99.47,97
5562,0,0,26,0,0,0,240,1283,2.59,0.01,1,3426.68,1,5.32,-546
5563,0,0,12,1,0,0,30,45632,4.62,0.15,0,20394.49,1,216.72,184
5564,0,0,31,1,0,0,270,3,55.51,0.21,0,0.0,0,0.17,243
5565,0,0,31,1,0,0,30,9572,4.51,0.15,0,0.0,0,93.07,244
5566,0,0,26,0,0,0,90,2067,8.64,0.1,0,17090.0,0,25.04,94
5567,0,0,31,1,0,0,60,75000,2.49,0.04,0,4514.06,0,402.63,155
5568,0,0,31,1,0,0,30,60,19.12,0.64,1,0.0,0,1.18,363
5569,0,0,9,0,0,0,30,30000,10.78,0.36,1,3426.68,0,332.46,232
5570,0,0,32,0,0,0,60,270,2.22,0.04,0,4934.43,1,0.84,67
5571,0,0,40,0,0,0,60,15000,7.4,0.12,1,3426.68,1,177.6,-554
5572,0,0,39,0,0,0,30,123856,4.64,0.15,1,3426.68,0,590.78,224
5573,0,0,31,1,0,0,60,236129,2.37,0.04,0,17266.6,0,1206.55,153
5574,0,0,25,1,0,0,25,67,75.0,3.0,0,401.97,1,9.85,92
5575,0,0,35,0,0,0,30,49997,12.42,0.41,0,14637.0,1,993.54,-430
5576,0,0,16,1,0,0,60,288,2.49,0.04,0,0.0,1,0.89,219
5577,0,0,9,0,0,0,30,45204,3.12,0.1,1,3426.68,0,166.0,238
5578,0,0,38,1,0,0,30,3528,6.5,0.22,0,1162.52,1,44.95,95
5579,0,0,37,1,0,0,60,7445,2.24,0.04,0,3868.24,1,17.14,149
5580,0,0,10,1,0,0,100,2400,96.0,0.96,0,10159.15,1,236.85,57
5581,0,0,31,1,0,0,300,3,22.07,0.07,0,0.0,0,0.07,292
5582,0,0,35,0,0,0,60,46163,9.45,0.16,0,3482.59,0,697.98,-283
5583,0,0,36,0,0,0,120,6364,19.36,0.16,0,8834.07,1,145.01,40
5584,0,0,32,0,0,0,120,507,24.76,0.21,1,3426.68,1,15.53,98
5585,0,0,31,1,0,0,240,60,24.51,0.1,1,0.0,0,1.51,120
5586,0,0,32,1,0,0,20,450,32.0,1.6,1,3426.68,1,17.81,208
5587,0,0,31,1,0,0,240,2244,9.28,0.04,0,3755.91,0,34.36,304
5588,0,0,24,0,0,0,30,18886,10.78,0.36,1,3426.68,0,209.29,189
5589,0,0,37,0,0,0,60,100000,8.58,0.14,1,3426.68,1,1061.35,94
5590,0,0,26,0,0,0,120,43169,21.0,0.18,1,0.0,0,1121.4,152
5591,0,0,39,0,0,0,30,50000,12.01,0.4,0,15007.8,1,960.8,-417
5592,0,0,31,1,0,0,5,334,13.65,2.73,0,0.0,1,8.94,-42
5593,0,0,26,0,0,0,60,26,8.58,0.14,0,0.0,0,0.28,145
5594,0,0,9,0,0,0,60,12833,7.4,0.12,0,3056.96,1,151.94,-452
5595,0,0,38,1,0,0,120,1922,60.82,0.51,0,1842.23,1,163.89,204
5596,0,0,8,0,0,0,30,369,5.36,0.18,1,3426.68,1,2.77,275
5597,0,0,35,0,0,0,60,34374,2.15,0.04,0,1462.81,0,75.97,309
5598,0,0,9,0,0,0,240,3060,1.9,0.01,1,3426.68,1,11.4,-6
5599,0,0,31,1,0,0,120,300,41.49,0.35,1,0.0,0,26.84,42
5600,0,0,31,1,0,0,5,10,12.51,2.5,1,0.0,1,0.25,-131
5601,0,0,6,0,0,0,60,2940,7.27,0.12,1,3426.68,1,26.44,92
5602,0,0,11,0,0,0,60,27000,3.8,0.06,1,3426.68,1,201.1,-103
5603,0,0,31,1,0,0,30,51382,6.47,0.22,0,0.0,0,548.53,253
5604,0,0,26,0,0,0,60,88433,8.26,0.14,0,21326.73,0,1205.25,46
5605,0,0,26,1,0,0,100,2744,89.0,0.89,0,25193.28,1,342.39,97
5606,0,0,8,0,0,0,120,23,33.74,0.28,1,3426.68,1,1.09,85
5607,0,0,31,1,0,0,30,302,33.33,1.11,1,0.0,0,12.45,414
5608,0,0,31,1,0,0,200,1500,2.1,0.01,1,0.0,1,6.17,-48
5609,0,0,9,0,0,0,30,456,17.0,0.57,0,2527.0,1,47.04,-763
5610,0,0,31,1,0,0,240,31,7.89,0.03,1,0.0,0,0.3,414
5611,0,0,31,1,0,0,300,2,15.94,0.05,0,0.0,0,0.03,140
5612,0,0,26,0,0,0,60,29980,7.78,0.13,0,27441.22,0,327.01,144
5613,0,0,9,0,0,0,200,3229,1.4,0.01,1,3426.68,1,7.23,-364
5614,0,0,26,0,0,0,60,54125,11.22,0.19,0,6147.18,0,1309.3,82
5615,0,0,33,1,0,0,100,129,89.0,0.89,0,1133.17,1,18.94,130
5616,0,0,24,0,0,0,60,648,1.74,0.03,0,30.49,0,1.16,290
5617,0,0,16,0,0,0,60,3115,8.15,0.14,0,2599.0,1,40.62,-406
5618,0,0,24,0,0,0,240,14000,1.95,0.01,0,5491.01,0,45.04,192
5619,0,0,31,1,0,0,60,783,9.76,0.16,1,0.0,0,9.45,414
5620,0,0,31,1,0,0,60,8,5.78,0.1,1,0.0,0,0.05,60
5621,0,0,24,0,0,0,60,30000,5.43,0.09,1,3426.68,0,351.21,91
5622,0,0,31,1,0,0,240,25,19.0,0.08,1,0.0,0,0.49,316
5623,0,0,40,0,0,0,60,5900,3.28,0.05,0,16594.87,0,41.72,300
5624,0,0,31,1,0,0,120,2965,35.98,0.3,1,0.0,1,209.09,-42
5625,0,0,28,1,0,0,30,768,5.69,0.19,0,393.29,1,6.13,175
5626,0,0,9,1,0,0,120,16695,33.7,0.28,0,30130.82,1,928.33,225
5627,0,0,26,0,0,0,90,1132,16.0,0.18,1,3426.68,1,28.98,-305
5628,0,0,39,1,0,0,120,10000,36.91,0.31,0,1100.2,1,795.78,85
5629,0,0,26,0,0,0,30,6724,3.12,0.1,1,3426.68,1,24.69,56
5630,0,0,25,1,0,0,100,180,70.0,0.7,0,2863.47,1,24.7,70
5631,0,0,37,0,0,0,60,3600,8.76,0.15,0,3299.67,1,67.99,60
5632,0,0,37,0,0,0,30,2000,10.0,0.33,0,1905.63,1,43.12,55
5633,0,0,39,0,0,0,90,900,16.0,0.18,0,919.66,1,23.04,-467
5634,0,0,9,0,0,0,240,2712,1.92,0.01,1,3426.68,1,8.33,-482
5635,0,0,31,1,0,0,200,600,1.45,0.01,1,0.0,0,1.39,-403
5636,0,0,35,0,0,0,30,50000,11.89,0.4,0,27804.65,0,611.15,218
5637,0,0,8,0,0,0,120,378,21.78,0.18,1,3426.68,1,10.18,337
5638,0,0,26,0,0,0,30,19356,13.49,0.45,0,7009.0,0,268.42,263
5639,0,0,31,1,0,0,30,115,16.73,0.56,0,0.0,0,2.38,412
5640,0,0,33,1,0,0,25,30,20.0,0.8,0,4500.71,1,0.99,87
5641,0,0,9,1,0,0,100,1470,80.0,0.8,0,7651.46,1,120.89,260
5642,0,0,26,0,0,0,60,49385,11.4,0.19,0,11492.86,0,1103.46,-74
5643,0,0,11,1,0,0,20,340,29.0,1.45,0,810.96,1,13.82,239
5644,0,0,26,0,0,0,240,1200,1.92,0.01,0,9341.49,0,4.52,83
5645,0,0,26,0,0,0,30,117112,9.76,0.33,0,37929.0,0,1175.02,160
5646,0,0,8,0,0,0,60,1176,11.0,0.18,0,1824.72,1,18.14,85
5647,0,0,31,1,0,0,60,8,4.79,0.08,1,0.0,0,0.05,121
5648,0,0,38,1,0,0,60,24349,11.0,0.18,0,11838.56,1,577.46,108
5649,0,0,40,0,0,0,60,12000,8.76,0.15,0,4170.65,1,226.64,27
5650,0,0,37,1,0,0,60,417,6.85,0.11,0,887.67,1,3.53,182
5651,0,0,24,0,0,0,30,12663,12.42,0.41,1,3426.68,1,251.64,-422
5652,0,0,26,0,0,0,60,20000,2.73,0.05,0,0.0,1,117.72,138
5653,0,0,26,0,0,0,30,4882,5.13,0.17,0,0.0,0,54.0,145
5654,0,0,31,1,0,0,60,150000,2.87,0.05,0,10511.33,0,710.32,176
5655,0,0,38,1,0,0,30,17760,9.5,0.32,0,0.0,1,198.58,142
5656,0,0,28,0,0,0,90,2520,8.64,0.1,0,2716.08,1,30.53,32
5657,0,0,16,0,0,0,60,4305,1.52,0.03,1,3426.68,1,10.47,-437
5658,0,0,40,0,0,0,25,9700,20.0,0.8,0,12781.58,1,310.4,-335
5659,0,0,16,0,0,0,60,5000,3.04,0.05,1,3426.68,1,24.32,-496
5660,0,0,39,0,0,0,30,12590,4.64,0.15,1,3426.68,0,60.05,224
5661,0,0,38,1,0,0,60,6000,2.9,0.05,0,2653.27,1,34.1,-186
5662,0,0,31,1,0,0,30,116857,6.65,0.22,0,7905.94,0,1675.43,128
5663,0,0,23,1,0,0,100,431,80.0,0.8,0,5346.38,1,35.45,98
5664,0,0,26,0,0,0,30,336,4.75,0.16,0,9736.1,0,3.44,193
5665,0,0,16,1,0,0,100,1000,80.0,0.8,0,2802.42,1,47.04,-760
5666,0,0,16,0,0,0,60,7560,1.41,0.02,0,19372.86,1,22.98,72
5667,0,0,9,0,0,0,30,4900,4.7,0.16,0,3738.53,0,32.29,367
5668,0,0,35,0,0,0,30,22002,5.74,0.19,0,10010.15,0,156.22,491
5669,0,0,37,0,0,0,60,105,7.71,0.13,0,1053.86,1,1.59,0
5670,0,0,39,0,0,0,60,27681,9.5,0.16,0,19832.46,1,420.75,-461
5671,0,0,8,1,0,0,30,240,1.3,0.04,0,1678.57,1,0.32,188
5672,0,0,37,0,0,0,30,4403,4.7,0.16,0,4234.12,0,25.6,174
5673,0,0,31,1,0,0,30,71984,6.65,0.22,0,9726.54,0,789.84,313
5674,0,0,31,1,0,0,60,7,24.95,0.42,1,0.0,0,0.18,363
5675,0,0,40,0,0,0,60,6180,3.95,0.07,1,3426.68,0,25.09,351
5676,0,0,9,0,0,0,30,10000,4.64,0.15,0,33073.6,0,47.7,232
5677,0,0,9,1,0,0,180,1184,16.96,0.09,0,783.22,1,33.13,293
5678,0,0,26,1,0,0,100,6107,66.75,0.67,0,0.0,1,479.79,15
5679,0,0,25,1,0,0,100,500,70.0,0.7,0,1498.16,1,75.46,103
5680,0,0,15,1,0,0,20,1513,32.0,1.6,0,5577.13,1,67.88,127
5681,0,0,11,0,0,0,30,11549,10.62,0.35,1,3426.68,1,240.39,-90
5682,0,0,9,0,0,0,60,6016,15.5,0.26,1,3426.68,1,201.04,141
5683,0,0,26,0,0,0,60,1220,5.33,0.09,1,3426.68,0,6.68,245
5684,0,0,10,0,0,0,240,1100,2.1,0.01,1,3426.68,1,3.24,37
5685,0,0,24,0,0,0,60,7110,8.15,0.14,1,3426.68,0,92.71,-298
5686,0,0,35,0,0,0,60,59498,2.26,0.04,1,3426.68,0,166.33,108
5687,0,0,35,1,0,0,60,28755,2.6,0.04,0,20294.85,1,161.19,47
5688,0,0,39,0,0,0,30,50000,12.01,0.4,0,3817.12,1,960.8,-285
5689,0,0,31,1,0,0,60,12,18.03,0.3,1,0.0,0,0.22,78
5690,0,0,31,1,0,0,30,92500,4.71,0.16,0,9706.85,1,718.86,176
5691,0,0,21,0,0,0,60,4250,13.15,0.22,0,3062.18,1,78.35,34
5692,0,0,28,1,0,0,30,610,13.25,0.44,0,0.0,1,17.43,129
5693,0,0,31,1,0,0,30,31,21.71,0.72,1,0.0,0,0.83,414
5694,0,0,35,0,0,0,100,2000,139.0,1.39,0,4458.0,1,444.8,-689
5695,0,0,16,0,0,0,60,1057,3.4,0.06,0,1651.0,1,5.75,-320
5696,0,0,38,1,0,0,60,4032,8.61,0.14,1,3426.68,1,68.04,-55
5697,0,0,40,0,0,0,60,2100,5.73,0.1,1,3426.68,1,25.94,226
5698,0,0,9,0,0,0,60,8640,15.04,0.25,0,3274.41,1,214.41,181
5699,0,0,31,1,0,0,30,3500,14.24,0.47,0,0.0,1,97.69,-180
5700,0,0,35,1,0,0,20,8460,32.0,1.6,0,26281.49,1,334.88,107
5701,0,0,26,1,0,0,100,3176,89.0,0.89,0,16002.97,1,290.58,122
5702,0,0,4,1,0,0,20,500,32.0,1.6,0,2442.32,1,25.6,-333
5703,0,0,28,0,0,0,60,1419,4.5,0.08,0,961.06,0,6.56,90
5704,0,0,28,0,0,0,120,600,41.1,0.34,0,5531.4,1,39.46,-458
5705,0,0,35,1,0,0,25,8000,20.0,0.8,0,17773.94,1,264.0,97
5706,0,0,31,1,0,0,60,189,32.75,0.55,1,0.0,0,7.66,211
5707,0,0,32,1,0,0,20,179,32.0,1.6,0,2147.11,1,8.03,119
5708,0,0,40,0,0,0,60,5287,3.3,0.06,0,2001.46,1,37.62,295
5709,0,0,37,1,0,0,100,2957,80.0,0.8,0,31917.19,1,292.62,137
5710,0,0,16,1,0,0,100,4000,100.0,1.0,0,24069.99,1,494.8,82
5711,0,0,17,1,0,0,20,1000,32.0,1.6,0,4259.57,1,62.72,117
5712,0,0,40,1,0,0,100,1396,71.99,0.72,0,5781.14,1,196.98,-130
5713,0,0,24,0,0,0,200,500,1.4,0.01,1,3426.68,1,1.12,-550
5714,0,0,37,1,0,0,60,61290,2.34,0.04,0,16938.13,1,201.07,50
5715,0,0,26,1,0,0,100,1500,80.0,0.8,0,3906.29,1,192.0,-665
5716,0,0,26,0,0,0,240,390,2.59,0.01,1,3426.68,1,1.62,-620
5717,0,0,16,0,0,0,180,98,16.96,0.09,0,988.24,1,3.26,-10
5718,0,0,8,1,0,0,30,492,1.25,0.04,0,938.06,1,0.76,224
5719,0,0,16,1,0,0,240,375,6.83,0.03,0,2949.23,1,2.63,81
5720,0,0,12,0,0,0,60,25509,2.51,0.04,0,226.25,1,105.65,44
5721,0,0,9,1,0,0,60,350,6.85,0.11,0,1726.5,1,2.97,254
5722,0,0,8,0,0,0,60,14329,7.72,0.13,1,3426.68,1,130.2,149
5723,0,0,26,0,0,0,120,15826,18.9,0.16,0,29674.92,0,370.0,428
5724,0,0,8,1,0,0,20,47,32.0,1.6,1,3426.68,1,1.77,142
5725,0,0,17,0,0,0,20,4926,32.0,1.6,0,11898.8,1,252.21,-279
5726,0,0,15,0,0,0,60,62,5.5,0.09,0,660.44,1,0.35,245
5727,0,0,9,0,0,0,60,6750,11.23,0.19,0,17647.73,0,77.92,232
5728,0,0,16,0,0,0,30,68,2.24,0.07,1,3426.68,1,0.33,143
5729,0,0,9,0,0,0,30,37039,12.01,0.4,1,3426.68,1,711.74,-468
5730,0,0,37,0,0,0,60,1600,8.76,0.15,0,1758.6,1,30.22,51
5731,0,0,11,1,0,0,30,3000,13.0,0.43,0,1120.57,1,84.08,23
5732,0,0,7,0,0,0,30,21514,5.36,0.18,1,3426.68,0,161.67,28
5733,0,0,40,0,0,0,30,10114,6.08,0.2,1,3426.68,0,101.46,393
5734,0,0,9,0,0,0,30,621,17.0,0.57,0,1388.0,1,47.04,-724
5735,0,0,15,0,0,0,240,129,12.5,0.05,1,3426.68,1,2.26,55
5736,0,0,37,0,0,0,60,16347,11.22,0.19,0,10620.0,1,395.44,108
5737,0,0,37,0,0,0,60,1450,13.5,0.22,0,1472.77,1,31.32,-420
5738,0,0,16,0,0,0,240,4672,2.02,0.01,1,3426.68,1,20.35,126
5739,0,0,31,1,0,0,60,65,6.61,0.11,1,0.0,0,0.44,316
5740,0,0,37,1,0,0,60,231,91.5,1.52,0,250.0,1,34.88,119
5741,0,0,38,1,0,0,30,21384,10.15,0.34,0,4872.65,1,223.12,214
5742,0,0,11,1,0,0,20,360,32.5,1.62,0,1414.69,1,13.77,48
5743,0,0,8,0,0,0,60,490,1.95,0.03,1,3426.68,1,1.12,161
5744,0,0,26,0,0,0,120,19100,18.9,0.16,0,8228.24,0,371.1,222
5745,0,0,37,1,0,0,60,5080,11.0,0.18,0,5595.44,1,47.04,-893
5746,0,0,16,1,0,0,30,48,20.0,0.67,0,970.79,1,1.35,167
5747,0,0,16,1,0,0,240,1832,2.1,0.01,0,7117.39,0,4.76,207
5748,0,0,31,1,0,0,240,7,5.17,0.02,1,0.0,0,0.04,154
5749,0,0,16,0,0,0,240,1000,1.95,0.01,0,6555.75,1,4.2,124
5750,0,0,26,0,0,0,60,29796,6.52,0.11,0,28812.57,0,199.71,218
5751,0,0,38,1,0,0,60,3500,11.15,0.19,0,6341.88,1,76.49,39
5752,0,0,24,0,0,0,270,421,76.29,0.28,1,3426.68,1,47.04,-719
5753,0,0,31,1,0,0,240,3971,2.12,0.01,0,3524.95,0,13.89,129
5754,0,0,16,1,0,0,240,2064,1.43,0.01,0,5754.16,1,3.65,85
5755,0,0,35,1,0,0,60,4132,12.75,0.21,0,12689.71,1,86.93,265
5756,0,0,38,1,0,0,30,15552,9.5,0.32,1,3426.68,1,173.89,142
5757,0,0,26,0,0,0,30,5025,13.11,0.44,0,0.0,1,77.54,57
5758,0,0,40,0,0,0,60,9073,2.45,0.04,0,5479.15,0,36.68,243
5759,0,0,16,1,0,0,30,19776,5.1,0.17,0,9272.18,0,141.4,161
5760,0,0,35,1,0,0,25,10000,20.0,0.8,0,22856.02,1,392.0,-194
5761,0,0,9,0,0,0,60,1907,15.5,0.26,0,1042.58,1,57.93,147
5762,0,0,9,1,0,0,25,1354,20.0,0.8,0,5054.68,1,44.68,100
5763,0,0,17,1,0,0,20,1500,32.0,1.6,0,4976.33,1,79.2,91
5764,0,0,31,1,0,0,90,5,9.23,0.1,1,0.0,0,0.1,12
5765,0,0,31,1,0,0,240,6,7.15,0.03,1,0.0,0,0.04,56
5766,0,0,31,1,0,0,30,105707,6.86,0.23,0,7704.77,0,1196.5,130
5767,0,0,8,0,0,0,60,980,1.74,0.03,1,3426.68,1,1.75,183
5768,0,0,39,0,0,0,30,8200,4.45,0.15,1,3426.68,0,78.67,145
5769,0,0,31,1,0,0,90,58,23.59,0.26,1,0.0,0,1.41,120
5770,0,0,38,1,0,0,60,6437,8.1,0.13,1,3426.68,1,61.37,180
5771,0,0,16,1,0,0,100,1250,128.75,1.29,0,0.0,0,225.63,37
5772,0,0,26,0,0,0,60,15,27.53,0.46,1,3426.68,1,0.66,-409
5773,0,0,32,1,0,0,100,70,89.0,0.89,0,0.0,1,7.33,158
5774,0,0,16,0,0,0,60,84,1.5,0.02,1,3426.68,1,0.27,131
5775,0,0,37,0,0,0,60,4400,11.22,0.19,0,4549.95,1,106.44,187
5776,0,0,38,1,0,0,30,12984,3.24,0.11,1,3426.68,1,52.04,201
5777,0,0,26,1,0,0,300,1943,30.82,0.1,0,17654.94,1,74.08,150
5778,0,0,9,0,0,0,30,19996,3.12,0.1,1,3426.68,0,64.13,391
5779,0,0,9,0,0,0,60,2085,4.0,0.07,0,8127.62,0,10.32,316
5780,0,0,39,1,0,0,30,60784,16.75,0.56,0,49824.57,1,47.04,-894
5781,0,0,8,0,0,0,60,680,11.0,0.18,1,3426.68,1,10.49,85
5782,0,0,26,0,0,0,60,60000,2.58,0.04,0,15322.73,0,255.42,111
5783,0,0,24,1,0,0,20,8261,32.0,1.6,0,16397.94,1,271.75,117
5784,0,0,9,0,0,0,60,148037,7.72,0.13,1,3426.68,0,1345.13,238
5785,0,0,8,0,0,0,90,228,7.3,0.08,1,3426.68,1,2.06,261
5786,0,0,31,1,0,0,60,3,65.75,1.1,1,0.0,0,0.2,347
5787,0,0,8,0,0,0,60,341,2.58,0.04,1,3426.68,1,1.23,85
5788,0,0,9,0,0,0,30,1260,22.5,0.75,0,1131.63,0,46.78,179
5789,0,0,31,1,0,0,240,17337,9.28,0.04,0,3755.91,0,265.46,304
5790,0,0,9,0,0,0,60,50000,9.81,0.16,0,11702.27,1,687.68,263
5791,0,0,9,1,0,0,60,2000,9.5,0.16,0,830.05,1,40.96,78
5792,0,0,38,1,0,0,60,840,7.5,0.12,0,8747.56,1,12.35,153
5793,0,0,34,0,0,0,60,4224,14.63,0.24,0,3134.82,1,101.97,13
5794,0,0,37,1,0,0,120,259,93.14,0.78,0,466.0,1,39.8,81
5795,0,0,26,0,0,0,30,7118,4.75,0.16,0,9736.1,0,72.9,193
5796,0,0,22,1,0,0,20,32,32.0,1.6,0,703.25,1,1.27,222
5797,0,0,16,1,0,0,60,298,2.3,0.04,0,304.62,1,0.96,158
5798,0,0,38,1,0,0,30,71,23.26,0.78,0,493.42,1,2.04,136
5799,0,0,38,1,0,0,60,7000,2.43,0.04,0,6015.18,1,28.07,202
5800,0,0,39,0,0,0,240,30563,1.97,0.01,0,37199.06,1,96.33,-441
5801,0,0,31,1,0,0,30,58423,7.03,0.23,0,6639.33,0,885.5,162
5802,0,0,16,1,0,0,60,60000,8.1,0.13,1,3426.68,0,499.61,264
5803,0,0,31,1,0,0,60,2000,9.71,0.16,0,0.0,0,38.04,175
5804,0,0,15,0,0,0,120,1184,18.9,0.16,0,3247.35,1,26.34,99
5805,0,0,26,1,0,0,100,1000,80.0,0.8,0,2682.47,1,128.0,-713
5806,0,0,39,1,0,0,100,2814,80.0,0.8,0,22746.62,1,485.36,104
5807,0,0,8,1,0,0,20,65,32.0,1.6,1,3426.68,1,2.45,142
5808,0,0,15,1,0,0,300,51,82.2,0.27,0,1454.81,1,6.92,142
5809,0,0,38,1,0,0,30,1612,6.5,0.22,0,7457.19,1,17.29,191
5810,0,0,35,0,0,0,60,14789,3.75,0.06,0,5137.06,0,57.01,201
5811,0,0,31,1,0,0,60,2500,5.81,0.1,1,0.0,1,23.24,-514
5812,0,0,35,0,0,0,60,150000,7.02,0.12,0,7651.59,0,1737.45,176
5813,0,0,31,1,0,0,30,251,19.9,0.66,1,0.0,0,6.18,29
5814,0,0,37,0,0,0,60,45950,8.11,0.14,0,6901.96,0,383.09,238
5815,0,0,35,1,0,0,120,12560,41.1,0.34,0,12815.42,1,1011.78,-5
5816,0,0,31,1,0,0,60,26,23.0,0.38,1,0.0,0,0.61,347
5817,0,0,31,1,0,0,60,168711,2.47,0.04,0,12225.76,0,898.44,106
5818,0,0,37,0,0,0,30,5147,11.0,0.37,1,3426.68,0,110.97,-168
5819,0,0,37,1,0,0,30,3115,20.0,0.67,0,2335.73,1,64.04,140
5820,0,0,26,0,0,0,120,5661,20.5,0.17,0,4104.5,1,47.04,-755
5821,0,0,26,0,0,0,60,9377,4.0,0.07,0,0.0,0,46.4,131
5822,0,0,40,1,0,0,300,5362,30.82,0.1,0,44952.61,1,169.88,136
5823,0,0,26,1,0,0,100,10,85.0,0.85,0,0.0,1,47.04,-873
5824,0,0,26,1,0,0,100,3023,89.0,0.89,0,12793.7,1,332.81,106
5825,0,0,9,0,0,0,240,2691,2.1,0.01,0,5254.1,1,11.08,136
5826,0,0,23,1,0,0,100,150,80.0,0.8,0,2572.91,1,12.34,141
5827,0,0,35,0,0,0,60,32544,2.91,0.05,0,1700.32,0,151.52,-283
5828,0,0,31,1,0,0,240,6395,3.0,0.01,0,0.0,1,41.36,351
5829,0,0,31,1,0,0,60,3675,2.55,0.04,1,0.0,1,18.37,-185
5830,0,0,31,1,0,0,84,10,9.19,0.11,1,0.0,0,0.15,-403
5831,0,0,26,0,0,0,30,51140,4.34,0.14,1,3426.68,0,478.52,175
5832,0,0,39,0,0,0,60,323,11.23,0.19,0,42.35,0,3.73,262
5833,0,0,38,1,0,0,30,15284,9.5,0.32,1,3426.68,1,170.9,146
5834,0,0,31,1,0,0,60,17470,7.33,0.12,0,4835.17,0,276.09,238
5835,0,0,26,0,0,0,30,1000,11.75,0.39,0,0.0,1,25.33,138
5836,0,0,16,1,0,0,300,90,33.7,0.11,0,1767.91,1,5.0,94
5837,0,0,9,0,0,0,300,126,41.1,0.14,1,3426.68,1,10.15,-70
5838,0,0,9,1,0,0,60,1389,5.64,0.09,1,0.0,1,12.53,-608
5839,0,0,37,0,0,0,60,5525,11.0,0.18,0,4054.19,0,85.21,17
